date,day,product,region,price,competitor_price,marketing_spend,demand,production,opening_inventory,closing_inventory,sales,stockout,supplier,supplier_delayed,lead_time,revenue,production_cost,inventory_cost,logistics_cost,maintenance_cost,profit,avg_machine_health
2024-06-11,162,C,East,4850.0,5255.215328154638,213626.4768812785,2694.9470714792337,2841.842121286442,5141.41410777977,5288.3091575869785,2694.9470714792337,0,S2,0,8,13070493.296674283,7388789.515344749,63459.70989104374,404242.06072188506,50219.13431405863,5126053.473651492,0.8495617313718826
2024-06-12,163,A,North,10000.0,9831.552531701587,243605.13285751938,1487.4656668916998,1399.9036373220786,1261.1545949804824,1173.5925654108612,1487.4656668916998,0,S1,0,5,14874656.668916998,7279498.914074808,14083.110784930333,223119.85003375498,50588.48360376957,7259890.255203075,0.8488230327924609
2024-06-12,163,A,South,10000.0,9831.552531701587,243605.13285751938,1687.696034713924,1755.897540244843,3236.567717525594,3304.7692230565135,1687.696034713924,0,S1,0,5,16876960.34713924,9130667.209273184,39657.23067667816,253154.4052070886,50588.48360376957,7355416.96316186,0.8488230327924609
2024-06-12,163,A,East,10000.0,9831.552531701587,243605.13285751938,1381.7792954312522,1257.863446476972,1791.29923401364,1667.3833850593596,1381.7792954312522,0,S1,0,5,13817792.954312522,6540889.921680255,20008.600620712314,207266.89431468782,50588.48360376957,6951562.998876438,0.8488230327924609
2024-06-12,163,B,North,23750.0,25912.542461257308,213719.47376460696,1153.7296786811921,1106.6777946632233,946.5201766531068,899.4682926351379,1153.7296786811921,0,S1,0,5,27401079.868678313,14940150.227953514,10793.619511621655,173059.4518021788,50588.48360376957,12188973.916954873,0.8488230327924609
2024-06-12,163,B,South,23750.0,25912.542461257308,213719.47376460696,1217.194766232427,1166.4110083583184,3124.4442026656343,3073.6604447915256,1217.194766232427,0,S1,0,5,28908375.698020138,15746548.6128373,36883.92533749831,182579.21493486402,50588.48360376957,12854261.29245435,0.8488230327924609
2024-06-12,163,B,East,23750.0,25912.542461257308,213719.47376460696,1026.2237345265203,1068.4503893982571,1140.8124100041925,1183.0390648759294,1026.2237345265203,0,S1,0,5,24372813.695004858,14424080.25687647,14196.468778511153,153933.56017897805,50588.48360376957,9692500.756714772,0.8488230327924609
2024-06-12,163,C,North,4850.0,5049.401773473656,401243.67861376907,3085.4174893372183,3318.3096317714203,5599.8017030925885,5832.69384552679,3085.4174893372183,0,S1,0,5,14964274.823285509,8627605.042605693,69992.32614632149,462812.62340058276,50588.48360376957,5653254.110393733,0.8488230327924609
2024-06-12,163,C,South,4850.0,5049.401773473656,401243.67861376907,3180.272849638818,2943.9010826020194,4686.464227354356,4450.092460317557,3180.272849638818,0,S1,0,5,15424323.320748268,7654142.81476525,53401.10952381069,477040.92744582274,50588.48360376957,7089127.748274205,0.8488230327924609
2024-06-12,163,C,East,4850.0,5049.401773473656,401243.67861376907,2742.8316481620523,2579.161357159589,5288.3091575869785,5124.638866584515,2742.8316481620523,0,S1,0,5,13302733.493585953,6705819.528614932,61495.66639901418,411424.74722430785,50588.48360376957,5973382.830608521,0.8488230327924609
2024-06-13,164,A,North,10000.0,10157.266134652891,309853.66255811526,1747.3980695951925,1825.76627838444,1173.5925654108612,1251.9607742001087,1747.3980695951925,0,S2,0,8,17473980.695951924,9493984.647599088,15023.529290401304,262109.7104392789,50884.16387872642,7582616.866477542,0.8482316722425471
2024-06-13,164,A,South,10000.0,10157.266134652891,309853.66255811526,1961.1988538038115,1846.9611735734768,3304.7692230565135,3190.5315428261792,1961.1988538038115,0,S2,0,8,19611988.538038116,9604198.102582078,38286.378513914155,294179.8280705717,50884.16387872642,9555078.286725938,0.8482316722425471
2024-06-13,164,A,East,10000.0,10157.266134652891,309853.66255811526,1344.8281159603625,1267.3214923040719,1667.3833850593596,1589.876761403069,1344.8281159603625,0,S2,0,8,13448281.159603626,6590071.759981174,19078.521136836825,201724.21739405437,50884.16387872642,6517160.718945947,0.8482316722425471
2024-06-13,164,B,North,25000.0,25273.99192561981,273601.8706603571,1036.8312855943616,1043.9410206464584,899.4682926351379,906.5780276872347,1036.8312855943616,0,S2,0,8,25920782.13985904,14093203.778727189,10878.936332246816,155524.69283915425,50884.16387872642,11553012.720447421,0.8482316722425471
2024-06-13,164,B,South,25000.0,25273.99192561981,273601.8706603571,1093.5171276507092,1082.5326260226104,3073.6604447915256,3062.6759431634273,1093.5171276507092,0,S2,0,8,27337928.19126773,14614190.45130524,36752.11131796113,164027.56914760638,50884.16387872642,12414796.047983894,0.8482316722425471
2024-06-13,164,B,East,25000.0,25273.99192561981,273601.8706603571,765.992129020208,823.9056185036382,1183.0390648759294,1240.9525543593595,765.992129020208,0,S2,0,8,19149803.2255052,11122725.849799115,14891.430652312314,114898.81935303121,50884.16387872642,7789125.114187714,0.8482316722425471
2024-06-13,164,C,North,5000.0,4982.028878292359,311128.1291228562,2672.8436470497954,2824.050537240743,5832.69384552679,5983.900735717737,2672.8436470497954,0,S2,0,8,13364218.235248977,7342531.396825931,71806.80882861285,400926.5470574693,50884.16387872642,5428282.718203103,0.8482316722425471
2024-06-13,164,C,South,5000.0,4982.028878292359,311128.1291228562,2733.943866145997,2472.8625295205206,4450.092460317557,4189.01112369208,2733.943866145997,0,S2,0,8,13669719.330729986,6429442.576753354,50268.13348430496,410091.5799218996,50884.16387872642,6659246.276236567,0.8482316722425471
2024-06-13,164,C,East,5000.0,4982.028878292359,311128.1291228562,2057.7375620953403,2014.5235547520351,5124.638866584515,5081.42485924121,2057.7375620953403,0,S2,0,8,10288687.810476702,5237761.242355292,60977.098310894515,308660.6343143011,50884.16387872642,4560618.071162353,0.8482316722425471
2024-06-14,165,A,North,10000.0,10279.538983696835,435191.8792936271,1625.5531755028765,1536.3458096249392,1251.9607742001087,1162.7534083221713,1625.5531755028765,0,S3,0,3,16255531.755028764,7988998.210049684,13953.040899866055,243832.97632543146,51093.49444181491,7846652.403175301,0.8478130111163702
2024-06-14,165,A,South,10000.0,10279.538983696835,435191.8792936271,1773.3628141253728,1840.7848339560205,3190.5315428261792,3257.9535626568268,1773.3628141253728,0,S3,0,3,17733628.14125373,9572081.136571307,39095.44275188192,266004.42211880593,51093.49444181491,7694352.015233253,0.8478130111163702
2024-06-14,165,A,East,10000.0,10279.538983696835,435191.8792936271,1497.022867785863,1552.027294265738,1589.876761403069,1644.881187882944,1497.022867785863,0,S3,0,3,14970228.677858628,8070541.930181838,19738.57425459533,224553.43016787944,51093.49444181491,6493299.6186758345,0.8478130111163702
2024-06-14,165,B,North,25000.0,24976.533313987642,213860.17324912347,1009.981948144472,964.2397270478398,906.5780276872347,860.8358065906025,1009.981948144472,0,S3,0,3,25249548.7036118,13017236.315145837,10330.02967908723,151497.2922216708,51093.49444181491,11982167.17733489,0.8478130111163702
2024-06-14,165,B,South,25000.0,24976.533313987642,213860.17324912347,965.7545584739685,1013.410769038692,3062.6759431634273,3110.332153728151,965.7545584739685,0,S3,0,3,24143863.961849213,13681045.382022342,37323.98584473781,144863.18377109527,51093.49444181491,10192313.520980725,0.8478130111163702
2024-06-14,165,B,East,25000.0,24976.533313987642,213860.17324912347,675.4011965712555,705.6321224667935,1240.9525543593595,1271.1834802548976,675.4011965712555,0,S3,0,3,16885029.914281387,9526033.653301712,15254.201763058772,101310.17948568832,51093.49444181491,7154113.990500615,0.8478130111163702
2024-06-14,165,C,North,5000.0,5182.140762590659,189987.29911829013,2824.0943957562645,2945.6005055637656,5983.900735717737,6105.406845525238,2824.0943957562645,0,S3,0,3,14120471.978781322,7658561.314465791,73264.88214630286,423614.15936343966,51093.49444181491,5884671.358285754,0.8478130111163702
2024-06-14,165,C,South,5000.0,5182.140762590659,189987.29911829013,2756.431802476438,2787.2878464202904,4189.01112369208,4219.867167635933,2756.431802476438,0,S3,0,3,13782159.01238219,7246948.400692755,50638.40601163119,413464.7703714657,51093.49444181491,5990747.1707863035,0.8478130111163702
2024-06-14,165,C,East,5000.0,5182.140762590659,189987.29911829013,2382.799372035188,2263.4319161345666,5081.42485924121,4962.057403340588,2382.799372035188,0,S3,0,3,11913996.86017594,5884922.981949873,59544.68884008706,357419.90580527816,51093.49444181491,5531749.019060665,0.8478130111163702
2024-06-15,166,A,North,10000.0,10562.154086979845,402949.1466185809,1466.8763357108433,1574.9849727723758,1162.7534083221713,1270.8620453837038,1466.8763357108433,0,S3,0,3,14668763.357108433,8189921.858416354,15250.344544604446,220031.45035662648,51361.146532828825,6092122.939407043,0.8472777069343425
2024-06-15,166,A,South,10000.0,10562.154086979845,402949.1466185809,1850.1022413152682,2025.497169746115,3257.9535626568268,3433.3484910876737,1850.1022413152682,0,S3,0,3,18501022.413152684,10532585.282679798,41200.18189305208,277515.3361972902,51361.146532828825,7498284.847998738,0.8472777069343425
2024-06-15,166,A,East,10000.0,10562.154086979845,402949.1466185809,1321.0313627816718,1256.1811965190939,1644.881187882944,1580.0310216203661,1321.0313627816718,0,S3,0,3,13210313.627816718,6532142.221899288,18960.372259444393,198154.70441725076,51361.146532828825,6309619.564856931,0.8472777069343425
2024-06-15,166,B,North,25000.0,25557.232640709222,496442.6897718393,902.31493219912,932.0543469450624,860.8358065906025,890.5752213365449,902.31493219912,0,S3,0,3,22557873.304978,12582733.683758343,10686.90265603854,135347.239829868,51361.146532828825,9646504.199965525,0.8472777069343425
2024-06-15,166,B,South,25000.0,25557.232640709222,496442.6897718393,1103.413563108872,1028.4839838487317,3110.332153728151,3035.4025744680102,1103.413563108872,0,S3,0,3,27585339.0777218,13884533.781957878,36424.83089361612,165512.0344663308,51361.146532828825,13316267.151635755,0.8472777069343425
2024-06-15,166,B,East,25000.0,25557.232640709222,496442.6897718393,894.1663747722222,806.9396698123704,1271.1834802548976,1183.9567752950456,894.1663747722222,0,S3,0,3,22354159.369305555,10893685.542467,14207.481303540548,134124.9562158333,51361.146532828825,11129540.110550959,0.8472777069343425
2024-06-15,166,C,North,5000.0,4901.666527876308,249636.28530349434,1998.3108067087312,2164.1075964073116,6105.406845525238,6271.203635223818,1998.3108067087312,0,S3,0,3,9991554.033543656,5626679.75065901,75254.44362268582,299746.6210063097,51361.146532828825,3889540.7409768756,0.8472777069343425
2024-06-15,166,C,South,5000.0,4901.666527876308,249636.28530349434,2337.470498104464,2374.5240276913846,4219.867167635933,4256.920697222853,2337.470498104464,0,S3,0,3,11687352.49052232,6173762.4719976,51083.04836667424,350620.57471566956,51361.146532828825,5011553.918163601,0.8472777069343425
2024-06-15,166,C,East,5000.0,4901.666527876308,249636.28530349434,2066.2026725505093,2179.0154355409995,4962.057403340588,5074.8701663310785,2066.2026725505093,0,S3,0,3,10331013.362752546,5665440.132406599,60898.44199597294,309930.4008825764,51361.146532828825,4194411.910188623,0.8472777069343425
2024-06-16,167,A,North,10000.0,10483.400359922007,221584.10347443423,1609.5669968762747,1593.0433817225098,1270.8620453837038,1254.338430229939,1609.5669968762747,0,S1,0,5,16095669.968762748,8283825.584957051,15052.061162759266,241435.0495314412,51531.523111682596,7464318.730916124,0.8469369537766347
2024-06-16,167,A,South,10000.0,10483.400359922007,221584.10347443423,1848.741663647507,1745.0586477530082,3433.3484910876737,3329.6654751931746,1848.741663647507,0,S1,0,5,18487416.63647507,9074304.968315642,39955.985702318096,277311.24954712606,51531.523111682596,9004805.890714614,0.8469369537766347
2024-06-16,167,A,East,10000.0,10483.400359922007,221584.10347443423,1445.0024052563174,1589.3550833774618,1580.0310216203661,1724.3836997415103,1445.0024052563174,0,S1,0,5,14450024.052563174,8264646.433562801,20692.604396898125,216750.3607884476,51531.523111682596,5856896.111619654,0.8469369537766347
2024-06-16,167,B,North,25000.0,25285.9934240024,305168.6310221344,861.167237836729,822.2541214429241,890.5752213365449,851.66210494274,861.167237836729,0,S1,0,5,21529180.945918225,11100430.639479475,10219.94525931288,129175.08567550934,51531.523111682596,10170455.224125989,0.8469369537766347
2024-06-16,167,B,South,25000.0,25285.9934240024,305168.6310221344,1144.4879603010854,1191.329224526967,3035.4025744680102,3082.2438386938916,1144.4879603010854,0,S1,0,5,28612199.007527135,16082944.531114055,36986.9260643267,171673.19404516282,51531.523111682596,12201694.30492565,0.8469369537766347
2024-06-16,167,B,East,25000.0,25285.9934240024,305168.6310221344,731.3353111561545,723.8298682311321,1183.9567752950456,1176.451332370023,731.3353111561545,0,S1,0,5,18283382.77890386,9771703.221120283,14117.415988440276,109700.29667342317,51531.523111682596,8268961.793743775,0.8469369537766347
2024-06-16,167,C,North,5000.0,5299.078043220154,334826.1653395208,2556.855157580677,2681.050093322899,6271.203635223818,6395.39857096604,2556.855157580677,0,S1,0,5,12784275.787903383,6970730.242639538,76744.78285159248,383528.2736371015,51531.523111682596,5224486.59262475,0.8469369537766347
2024-06-16,167,C,South,5000.0,5299.078043220154,334826.1653395208,2867.537969778832,2722.258091329121,4256.920697222853,4111.640818773141,2867.537969778832,0,S1,0,5,14337689.84889416,7077871.037455714,49339.689825277695,430130.6954668248,51531.523111682596,6651562.5299959425,0.8469369537766347
2024-06-16,167,C,East,5000.0,5299.078043220154,334826.1653395208,2349.589435790336,2358.0440915351855,5074.8701663310785,5083.324822075928,2349.589435790336,0,S1,0,5,11747947.17895168,6130914.637991482,60999.89786491114,352438.41536855046,51531.523111682596,5074808.331576336,0.8469369537766347
2024-06-17,168,A,North,10000.0,9883.416853130087,157834.14605071297,1484.8236406838105,1404.563436960441,1254.338430229939,1174.0782265065695,1484.8236406838105,0,S2,0,8,14848236.406838104,7303729.872194294,14088.938718078834,222723.54610257156,51790.304284565435,7237819.233044734,0.8464193914308691
2024-06-17,168,A,South,10000.0,9883.416853130087,157834.14605071297,1630.6195804032982,1582.5927476167283,3329.6654751931746,3281.6386424066045,1630.6195804032982,0,S2,0,8,16306195.804032981,8229482.287606987,39379.663708879256,244592.93706049473,51790.304284565435,7722866.098878194,0.8464193914308691
2024-06-17,168,A,East,10000.0,9883.416853130087,157834.14605071297,1175.1357424875666,1279.5605936164231,1724.3836997415103,1828.8085508703668,1175.1357424875666,0,S2,0,8,11751357.424875665,6653715.0868054,21945.7026104444,176270.361373135,51790.304284565435,4829551.45730826,0.8464193914308691
2024-06-17,168,B,North,25000.0,25970.968728860786,330107.07066561247,957.1321939614643,979.4482332818204,851.66210494274,873.9781442630963,957.1321939614643,0,S2,0,8,23928304.849036608,13222551.149304576,10487.737731157154,143569.82909421963,51790.304284565435,10424397.007923262,0.8464193914308691
2024-06-17,168,B,South,25000.0,25970.968728860786,330107.07066561247,1054.4158102288443,1096.4474342500723,3082.2438386938916,3124.2754627151194,1054.4158102288443,0,S2,0,8,26360395.255721107,14802040.362375977,37491.305552581434,158162.37153432664,51790.304284565435,11235402.09127483,0.8464193914308691
2024-06-17,168,B,East,25000.0,25970.968728860786,330107.07066561247,811.4049885751991,834.9659111262904,1176.451332370023,1200.0122549211142,811.4049885751991,0,S2,0,8,20285124.714379977,11272039.80020492,14400.14705905337,121710.74828627986,51790.304284565435,8749674.893846331,0.8464193914308691
2024-06-17,168,C,North,5000.0,5018.074916502617,349905.60405218013,2699.8777611215874,2838.9832270738975,6395.39857096604,6534.504036918351,2699.8777611215874,0,S2,0,8,13499388.805607937,7381356.390392134,78414.0484430202,404981.6641682381,51790.304284565435,5500738.066492297,0.8464193914308691
2024-06-17,168,C,South,5000.0,5018.074916502617,349905.60405218013,2594.058301786046,2832.641811449945,4111.640818773141,4350.22432843704,2594.058301786046,0,S2,0,8,12970291.508930229,7364868.709769857,52202.69194124448,389108.74526790687,51790.304284565435,5030212.725838971,0.8464193914308691
2024-06-17,168,C,East,5000.0,5018.074916502617,349905.60405218013,1932.6921436406633,1972.0258678191444,5083.324822075928,5122.65854625441,1932.6921436406633,0,S2,0,8,9663460.718203317,5127267.256329776,61471.90255505292,289903.8215460995,51790.304284565435,4050919.10166014,0.8464193914308691
2024-06-18,169,A,North,9500.0,9834.723354417938,197761.2173912191,1689.8827226783585,1552.4432919710541,1174.0782265065695,1036.638795799265,1689.8827226783585,0,S2,0,8,16053885.865444405,8072705.118249482,12439.66554959118,253482.40840175378,52009.90960719072,7632001.630910776,0.8459801807856187
2024-06-18,169,A,South,9500.0,9834.723354417938,197761.2173912191,1963.7217602421372,1774.1931752566359,3281.6386424066045,3092.110057421103,1963.7217602421372,0,S2,0,8,18655356.722300302,9225804.511334507,37105.32068905324,294558.26403632056,52009.90960719072,9014631.58390762,0.8459801807856187
2024-06-18,169,A,East,9500.0,9834.723354417938,197761.2173912191,1705.9236268397235,1628.0297030726158,1828.8085508703668,1750.9146271032591,1705.9236268397235,0,S2,0,8,16206274.454977373,8465754.455977602,21010.97552523911,255888.54402595852,52009.90960719072,7380363.43711577,0.8459801807856187
2024-06-18,169,B,North,25000.0,25880.434009277848,142241.91634716012,1029.294612988995,971.8835451947792,873.9781442630963,816.5670764688805,1029.294612988995,0,S2,0,8,25732365.32472487,13120427.86012952,9798.804917626567,154394.19194834924,52009.90960719072,12382993.859077927,0.8459801807856187
2024-06-18,169,B,South,25000.0,25880.434009277848,142241.91634716012,1137.629403060378,1026.1659859285955,3124.2754627151194,3012.8120455833364,1137.629403060378,0,S2,0,8,28440735.076509453,13853240.810036039,36153.74454700004,170644.4104590567,52009.90960719072,14315945.502815908,0.8459801807856187
2024-06-18,169,B,East,25000.0,25880.434009277848,142241.91634716012,936.8433499221015,891.240953312126,1200.0122549211142,1154.4098583111386,936.8433499221015,0,S2,0,8,23421083.748052537,12031752.8697137,13852.918299733663,140526.50248831522,52009.90960719072,11170200.848899338,0.8459801807856187
2024-06-18,169,C,North,5000.0,5259.567156719923,494118.3692944997,2733.9705666668697,2685.812181817357,6534.504036918351,6486.345652068839,2733.9705666668697,0,S2,0,8,13669852.83333435,6983111.672725129,77836.14782482607,410095.58500003046,52009.90960719072,6016766.668150467,0.8459801807856187
2024-06-18,169,C,South,5000.0,5259.567156719923,494118.3692944997,3422.7101942844592,3248.0745858582336,4350.22432843704,4175.5887200108145,3422.7101942844592,0,S2,0,8,17113550.971422296,8444993.923231408,50107.06464012977,513406.5291426689,52009.90960719072,7923000.694774194,0.8459801807856187
2024-06-18,169,C,East,5000.0,5259.567156719923,494118.3692944997,2468.248898951633,2620.5396170365157,5122.65854625441,5274.949264339293,2468.248898951633,0,S2,0,8,12341244.494758165,6813403.00429494,63299.39117207152,370237.3348427449,52009.90960719072,4912262.00481451,0.8459801807856187
2024-06-19,170,A,North,9700.0,9918.649267959685,416986.75241544406,1722.262595019564,1592.0760075815701,1036.638795799265,906.4522083612712,1722.262595019564,0,S2,0,8,16705947.171689771,8278795.239424164,10877.426500335256,258339.3892529346,52305.4797011977,8001504.372473456,0.8453890405976046
2024-06-19,170,A,South,9700.0,9918.649267959685,416986.75241544406,2128.92420900891,2254.055002084347,3092.110057421103,3217.2408504965406,2128.92420900891,0,S2,0,8,20650564.827386428,11721086.010838605,38606.89020595849,319338.6313513365,52305.4797011977,8415102.550951647,0.8453890405976046
2024-06-19,170,A,East,9700.0,9918.649267959685,416986.75241544406,1527.9399016129366,1382.3859860148011,1750.9146271032591,1605.3607115051234,1527.9399016129366,0,S2,0,8,14821017.045645485,7188407.127276965,19264.32853806148,229190.9852419405,52305.4797011977,7227723.860549638,0.8453890405976046
2024-06-19,170,B,North,24250.0,24540.72499496884,235612.7767589953,988.2641134101599,909.1940344616478,816.5670764688805,737.4969975203684,988.2641134101599,0,S2,0,8,23965404.75019638,12274119.465232246,8849.96397024442,148239.61701152398,52305.4797011977,11438222.951828968,0.8453890405976046
2024-06-19,170,B,South,24250.0,24540.72499496884,235612.7767589953,1062.7137104407216,961.9054894892656,3012.8120455833364,2912.0038246318804,1062.7137104407216,0,S2,0,8,25770807.478187498,12985724.108105086,34944.04589558257,159407.05656610822,52305.4797011977,12494759.515467325,0.8453890405976046
2024-06-19,170,B,East,24250.0,24540.72499496884,235612.7767589953,857.9595188321836,825.5943248380413,1154.4098583111386,1122.0446643169962,857.9595188321836,0,S2,0,8,20805518.33168045,11145523.385313557,13464.535971803954,128693.92782482754,52305.4797011977,9421863.730416866,0.8453890405976046
2024-06-19,170,C,North,5000.0,5260.320002320195,367780.3174247774,2610.5724267338574,2621.4950270556988,6486.345652068839,6497.268252390681,2610.5724267338574,0,S2,0,8,13052862.133669287,6815887.070344817,77967.21902868817,391585.8640100786,52305.4797011977,5627393.381243712,0.8453890405976046
2024-06-19,170,C,South,5000.0,5260.320002320195,367780.3174247774,3054.11632218943,3115.0640573644046,4175.5887200108145,4236.536455185789,3054.11632218943,0,S2,0,8,15270581.610947149,8099166.549147452,50838.43746222947,458117.44832841447,52305.4797011977,6522430.576967062,0.8453890405976046
2024-06-19,170,C,East,5000.0,5260.320002320195,367780.3174247774,2257.1231040393363,2387.1532727275644,5274.949264339293,5404.979433027522,2257.1231040393363,0,S2,0,8,11285615.520196682,6206598.509091668,64859.75319633026,338568.46560590045,52305.4797011977,4535560.193260793,0.8453890405976046
2024-06-20,171,A,North,10000.0,10204.171741697668,274034.4964415671,1495.6738564623906,1387.1471058455381,906.4522083612712,797.9254577444185,1495.6738564623906,0,S3,0,3,14956738.564623907,7213164.950396799,9575.105492933022,224351.0784693586,52643.278807774805,7400754.838515037,0.8447134423844502
2024-06-20,171,A,South,10000.0,10204.171741697668,274034.4964415671,1662.74039860543,1793.0000837516432,3217.2408504965406,3347.500535642754,1662.74039860543,0,S3,0,3,16627403.986054301,9323600.435508544,40170.00642771305,249411.0597908145,52643.278807774805,6905329.89257745,0.8447134423844502
2024-06-20,171,A,East,10000.0,10204.171741697668,274034.4964415671,1305.977977030457,1294.8349375574237,1605.3607115051234,1594.2176720320901,1305.977977030457,0,S3,0,3,13059779.77030457,6733141.675298603,19130.61206438508,195896.69655456854,52643.278807774805,6002718.194637232,0.8447134423844502
2024-06-20,171,B,North,25000.0,25357.466846791038,337514.4907732703,840.2616719506169,793.6592503393786,737.4969975203684,690.8945759091301,840.2616719506169,0,S3,0,3,21006541.798765425,10714399.87958161,8290.734910909561,126039.25079259253,52643.278807774805,10027759.343619965,0.8447134423844502
2024-06-20,171,B,South,25000.0,25357.466846791038,337514.4907732703,989.88283839086,1077.4146684428792,2912.0038246318804,2999.5356546839,989.88283839086,0,S3,0,3,24747070.9597715,14545098.02397887,35994.4278562068,148482.425758629,52643.278807774805,9887443.492317446,0.8447134423844502
2024-06-20,171,B,East,25000.0,25357.466846791038,337514.4907732703,851.5384918499659,861.4083309453553,1122.0446643169962,1131.9145034123858,851.5384918499659,0,S3,0,3,21288462.296249148,11629012.467762295,13582.97404094863,127730.77377749489,52643.278807774805,9388083.490808062,0.8447134423844502
2024-06-20,171,C,North,5000.0,5194.523249673337,123515.86462680642,2607.760674179553,2773.692229490567,6497.268252390681,6663.199807701694,2607.760674179553,0,S3,0,3,13038803.370897764,7211599.796675474,79958.39769242033,391164.10112693295,52643.278807774805,5297361.360924743,0.8447134423844502
2024-06-20,171,C,South,5000.0,5194.523249673337,123515.86462680642,3083.7891365765204,2947.7570133583786,4236.536455185789,4100.504331967648,3083.7891365765204,0,S3,0,3,15418945.682882601,7664168.234731784,49206.051983611775,462568.37048647803,52643.278807774805,7184283.311202534,0.8447134423844502
2024-06-20,171,C,East,5000.0,5194.523249673337,123515.86462680642,2486.471903629234,2299.0717805478016,5404.979433027522,5217.57930994609,2486.471903629234,0,S3,0,3,12432359.51814617,5977586.629424284,62610.95171935308,372970.7855443851,52643.278807774805,5960471.436979954,0.8447134423844502
2024-06-21,172,A,North,10000.0,10310.217629286382,442539.48625350243,1473.8416906971804,1512.2598466104325,797.9254577444185,836.3436136576704,1473.8416906971804,0,S3,0,3,14738416.906971805,7863751.202374249,10036.123363892046,221076.25360457707,52899.36831227484,6478407.042773828,0.8442012633754503
2024-06-21,172,A,South,10000.0,10310.217629286382,442539.48625350243,1705.8369259174824,1821.550966670407,3347.500535642754,3463.2145763956787,1705.8369259174824,0,S3,0,3,17058369.259174824,9472065.026686117,41558.57491674814,255875.53888762236,52899.36831227484,7123723.833829076,0.8442012633754503
2024-06-21,172,A,East,10000.0,10310.217629286382,442539.48625350243,1038.9302151256773,1109.6972445774304,1594.2176720320901,1664.984701483843,1038.9302151256773,0,S3,0,3,10389302.151256772,5770425.671802638,19979.816417806116,155839.5322688516,52899.36831227484,4277910.845912216,0.8442012633754503
2024-06-21,172,B,North,25000.0,24877.87897852198,257426.60852522988,879.6066866003301,865.2502912499615,690.8945759091301,676.5381805587614,879.6066866003301,0,S3,0,3,21990167.165008254,11680878.93187448,8118.458166705137,131941.0029900495,52899.36831227484,10065786.77969785,0.8442012633754503
2024-06-21,172,B,South,25000.0,24877.87897852198,257426.60852522988,1000.3298325508389,985.1164905505799,2999.5356546839,2984.3223126836406,1000.3298325508389,0,S3,0,3,25008245.813770972,13299072.622432828,35811.86775220369,150049.47488262583,52899.36831227484,11419869.856424147,0.8442012633754503
2024-06-21,172,B,East,25000.0,24877.87897852198,257426.60852522988,767.1608648509913,695.7491837920026,1131.9145034123858,1060.5028223533968,767.1608648509913,0,S3,0,3,19179021.62127478,9392613.981192034,12726.033868240762,115074.12972764869,52899.36831227484,9555165.48420769,0.8442012633754503
2024-06-21,172,C,North,5000.0,5085.243574819212,331178.2285638501,2553.007220165102,2574.803797268866,6663.199807701694,6684.996384805458,2553.007220165102,0,S3,0,3,12765036.100825509,6694489.872899052,80219.95661766549,382951.0830247653,52899.36831227484,5479349.3226586515,0.8442012633754503
2024-06-21,172,C,South,5000.0,5085.243574819212,331178.2285638501,3035.846972083028,3215.6098536548834,4100.504331967648,4280.267213539503,3035.846972083028,0,S3,0,3,15179234.86041514,8360585.619502697,51363.206562474035,455377.0458124542,52899.36831227484,6183883.12291214,0.8442012633754503
2024-06-21,172,C,East,5000.0,5085.243574819212,331178.2285638501,2369.453927891905,2595.502850356894,5217.57930994609,5443.628232411078,2369.453927891905,0,S3,0,3,11847269.639459526,6748307.410927925,65323.538788932936,355418.0891837858,52899.36831227484,4550194.734933507,0.8442012633754503
2024-06-22,173,A,North,10000.0,10082.094599746986,106730.45480497935,1454.9690652378763,1535.6886338269446,836.3436136576704,917.063182246739,1454.9690652378763,0,S2,0,8,14549690.652378762,7985580.895900112,11004.758186960868,218245.35978568144,53149.37567596818,6281566.361679026,0.8437012486480636
2024-06-22,173,A,South,10000.0,10082.094599746986,106730.45480497935,1530.9735078586548,1512.092500345724,3463.2145763956787,3444.3335688827483,1530.9735078586548,0,S2,0,8,15309735.078586549,7862881.001797765,41332.00282659298,229646.02617879823,53149.37567596818,7122582.77095641,0.8437012486480636
2024-06-22,173,A,East,10000.0,10082.094599746986,106730.45480497935,1267.4398408722498,1343.1639820145945,1664.984701483843,1740.7088426261878,1267.4398408722498,0,S2,0,8,12674398.408722498,6984452.706475891,20888.506111514253,190115.97613083746,53149.37567596818,5425647.943177273,0.8437012486480636
2024-06-22,173,B,North,24250.0,25627.398923374076,197342.1015681108,979.0980141611732,996.9338161694632,676.5381805587614,694.3739825670513,979.0980141611732,0,S2,0,8,23743126.84340845,13458606.518287754,8332.487790804615,146864.70212417596,53149.37567596818,10045825.976124356,0.8437012486480636
2024-06-22,173,B,South,24250.0,25627.398923374076,197342.1015681108,981.293749566309,1016.2058310794666,2984.3223126836406,3019.2343941967983,981.293749566309,0,S2,0,8,23796373.42698299,13718778.7195728,36230.81273036158,147194.06243494633,53149.37567596818,9810672.673163524,0.8437012486480636
2024-06-22,173,B,East,24250.0,25627.398923374076,197342.1015681108,795.3496803242942,818.0789169335142,1060.5028223533968,1083.2320589626167,795.3496803242942,0,S2,0,8,19287229.747864135,11044065.378602441,12998.7847075514,119302.45204864413,53149.37567596818,8027365.973424137,0.8437012486480636
