date,day,product,price,competitor_price,marketing_spend,demand,production,opening_inventory,closing_inventory,sales,stockout,supplier,supplier_delayed,lead_time,revenue,production_cost,inventory_cost,logistics_cost,maintenance_cost,profit,avg_machine_health
2024-03-24,83,B,25000.0,25709.449287504303,413104.5392224409,8594.228370412568,7791.4174597571055,5495.768709814494,4692.957799159032,8594.228370412568,0,S2,0,8,214855709.2603142,105184135.70672092,56315.49358990839,1289134.2555618852,30290.835940341974,107882728.4292787,0.889418328119316
2024-03-24,83,C,5000.0,4848.938606213603,434953.3913221702,23033.04807433439,19947.455230263036,0.0,0.0,19947.455230263036,1,S2,0,8,99737276.15131518,51863383.59868389,0.0,2992118.2845394555,30290.835940341974,44416530.04082932,0.889418328119316
2024-03-25,84,A,9700.0,9506.888975118096,164712.9831169063,15556.973125702592,16347.54912896293,0.0,790.5760032603375,15556.973125702592,0,S1,0,5,150902639.31931514,85007255.47060724,9486.91203912405,2333545.968855389,30591.28494609521,63357046.69975038,0.8888174301078096
2024-03-25,84,B,25000.0,25138.704773369842,305619.2784155459,9746.672151610614,8973.415740419989,4692.957799159032,3919.7013879684073,9746.672151610614,0,S1,0,5,243666803.79026535,121141112.49566984,47036.41665562089,1462000.822741592,30591.28494609521,120680443.49183665,0.8888174301078096
2024-03-25,84,C,5000.0,5172.076510808663,186653.37528234898,25153.594650431456,19934.75697344359,0.0,0.0,19934.75697344359,1,S1,0,5,99673784.86721794,51830368.130953334,0.0,2990213.5460165385,30591.28494609521,44635958.530019626,0.8888174301078096
2024-03-26,85,A,10000.0,9912.962442151298,338343.18029239407,14906.959145418145,15595.749721497043,790.5760032603375,1479.3665793392338,14906.959145418145,0,S3,1,11,149069591.45418143,81097898.55178462,17752.398952070806,2236043.8718127217,30827.080885874424,65348726.37045375,0.8883458382282512
2024-03-26,85,B,25000.0,24975.57044808103,117985.69699953099,9774.779636816329,9889.48530049411,3919.7013879684073,4034.407051646189,9774.779636816329,0,S3,1,11,244369490.92040822,133508051.55667049,48412.884619754266,1466216.9455224494,30827.080885874424,109197996.75571012,0.8883458382282512
2024-03-26,85,C,5000.0,5151.3181221169625,273841.6702723861,28064.20033590063,19924.247461037994,0.0,0.0,19924.247461037994,1,S3,1,11,99621237.30518997,51803043.398698784,0.0,2988637.119155699,30827.080885874424,44524888.036177225,0.8883458382282512
2024-03-27,86,A,10000.0,10052.96550491647,208188.03175299158,17057.994321771377,16829.411108735007,1479.3665793392338,1250.7833663028614,17057.994321771377,0,S1,0,5,170579943.21771377,87512937.76542203,15009.400395634337,2558699.1482657064,31134.292342733137,80253974.57953468,0.8877314153145337
2024-03-27,86,B,25000.0,25973.722738184548,183770.91258377157,10594.087967424712,11160.887386792736,4034.407051646189,4601.206471014213,10594.087967424712,0,S1,0,5,264852199.1856178,150671979.72170195,55214.47765217056,1589113.1951137069,31134.292342733137,112320986.58622347,0.8877314153145337
2024-03-27,86,C,5000.0,5037.307350967966,272527.3126063165,27426.96924554703,19910.287601400094,0.0,0.0,19910.287601400094,1,S1,0,5,99551438.00700048,51766747.76364025,0.0,2986543.1402100143,31134.292342733137,44494485.49820116,0.8877314153145337
2024-03-28,87,A,10000.0,9914.406093390224,114488.93241812143,15020.229531694353,14267.860754887963,1250.7833663028614,498.4145894964713,15020.229531694353,0,S3,0,3,150202295.31694353,74192875.92541741,5980.975073957656,2253034.429754153,31402.376864191618,73604512.67741568,0.8871952462716168
2024-03-28,87,B,25000.0,24897.575163415393,209828.09738436728,9236.605249333237,8611.969401617842,4601.206471014213,3976.5706232988177,9236.605249333237,0,S3,0,3,230915131.23333094,116261586.92184086,47718.84747958581,1385490.7873999856,31402.376864191618,112979104.20236194,0.8871952462716168
2024-03-28,87,C,5000.0,5122.165447815172,231629.94816050792,25769.807049517916,19897.806995429128,0.0,0.0,19897.806995429128,1,S3,0,3,99489034.97714564,51734298.18811573,0.0,2984671.049314369,31402.376864191618,44507033.41469084,0.8871952462716168
2024-03-29,88,A,10000.0,10199.84162173463,159691.0913761026,15329.905927819651,16764.49916314635,498.4145894964713,1933.0078248231694,15329.905927819651,0,S3,0,3,153299059.2781965,87175395.64836101,23196.093897878032,2299485.8891729475,31702.56635410268,63609587.98903447,0.8865948672917947
2024-03-29,88,B,25000.0,25589.126676095453,327124.5541417373,8835.32052365073,9141.930380620095,3976.5706232988177,4283.180480268184,8835.32052365073,0,S3,0,3,220883013.09126824,123416060.13837129,51398.1657632182,1325298.0785476093,31702.56635410268,95731429.5880903,0.8865948672917947
2024-03-29,88,C,5000.0,5028.350456391971,197647.63003423065,25237.188187309686,19884.472997805984,0.0,0.0,19884.472997805984,1,S3,0,3,99422364.98902991,51699629.79429556,0.0,2982670.949670898,31702.56635410268,44510714.04867513,0.8865948672917947
2024-03-30,89,A,10000.0,10102.032900978002,366733.31427618,13258.847028259443,12581.657071876234,1933.0078248231694,1255.8178684399609,13258.847028259443,0,S2,0,8,132588470.28259443,65424616.773756415,15069.81442127953,1988827.0542389164,31949.254648394643,64761274.07125324,0.8861014907032105
2024-03-30,89,B,25000.0,24091.105606278616,188992.90085149597,8334.988361402222,8198.756842783392,4283.180480268184,4146.948961649354,8334.988361402222,0,S2,0,8,208374709.03505555,110683217.3775758,49763.387539792246,1250248.2542103333,31949.254648394643,96170537.86022973,0.8861014907032105
2024-03-30,89,C,5000.0,5120.4079947933815,483077.3632061693,25380.297527067174,19874.143404349077,0.0,0.0,19874.143404349077,1,S2,0,8,99370717.02174538,51672772.8513076,0.0,2981121.5106523614,31949.254648394643,44201796.041930854,0.8861014907032105
2024-03-31,90,A,10000.0,9806.16817346893,173327.2647478161,13826.824539384466,15017.574825600293,1255.8178684399609,2446.568154655788,13826.824539384466,0,S3,0,3,138268245.39384466,78091389.09312153,29358.817855869456,2074023.68090767,32287.489194725884,57867859.048017055,0.885425021610548
2024-03-31,90,B,25000.0,24620.045409859726,361562.1722484253,9359.608286798599,9572.268761056708,4146.948961649354,4359.609435907463,9359.608286798599,0,S3,0,3,233990207.16996497,129225628.27426556,52315.31323088956,1403941.24301979,32287.489194725884,102914472.67800559,0.885425021610548
2024-03-31,90,C,5000.0,5241.209917239056,342500.2477800566,26363.84522804309,19858.287614675,0.0,0.0,19858.287614675,1,S3,0,3,99291438.07337499,51631547.798154995,0.0,2978743.14220125,32287.489194725884,44306359.39604396,0.885425021610548
2024-04-01,91,A,9700.0,9938.58161677326,197941.89887748635,15782.613003464186,16066.653391202628,2446.568154655788,2730.6085423942313,15782.613003464186,0,S2,1,16,153091346.13360262,83546597.63425367,32767.302508730776,2367391.950519628,32625.487980225465,66914021.85946289,0.884749024039549
2024-04-01,91,B,25000.0,25865.83645049614,400334.533374585,9675.315855402781,10058.826498823477,4359.609435907463,4743.120079328159,9675.315855402781,0,S2,1,16,241882896.38506955,135794157.73411694,56917.440951937904,1451297.3783104173,32625.487980225465,104147563.81033544,0.884749024039549
2024-04-01,91,C,5000.0,5118.763589723981,479259.0738059336,25715.411635957236,19842.675409846564,0.0,0.0,19842.675409846564,1,S2,1,16,99213377.04923283,51590956.065601066,0.0,2976401.3114769845,32625.487980225465,44134135.11036862,0.884749024039549
2024-04-02,92,A,10000.0,10376.575470894793,382439.4329571041,17629.494872453593,18107.399778348517,2730.6085423942313,3208.5134482891553,17629.494872453593,0,S1,0,5,176294948.72453594,94158478.84741229,38502.161379469864,2644424.230868039,32890.11846651948,79038213.93345252,0.8842197630669612
2024-04-02,92,B,25000.0,24935.298798456177,405889.6876567032,9653.288318387755,10461.586365966457,4743.120079328159,5551.418126906861,9653.288318387755,0,S1,0,5,241332207.95969388,141231415.94054717,66617.01752288234,1447993.2477581631,32890.11846651948,98147401.94774243,0.8842197630669612
2024-04-02,92,C,5000.0,5036.94437070052,139017.88270919307,25271.117284906257,19830.87258208408,0.0,0.0,19830.87258208408,1,S1,0,5,99154362.9104204,51560268.71341861,0.0,2974630.887312612,32890.11846651948,44447555.30851347,0.8842197630669612
2024-04-03,93,A,10000.0,10258.413687008648,106502.84395708737,17493.285146744358,18784.611014009537,3208.5134482891553,4499.8393155543345,17493.285146744358,0,S3,0,3,174932851.4674436,97679977.27284959,53998.07178665201,2623992.7720116535,33113.96083878035,74435266.54599983,0.8837720783224393
2024-04-03,93,B,24250.0,24999.088583593257,344383.4713666794,10782.835192407849,9950.200304353688,5551.418126906861,4718.7832388527,10782.835192407849,0,S3,0,3,261483753.41589034,134327704.10877478,56625.398866232405,1617425.2788611774,33113.96083878035,125104501.19718269,0.8837720783224393
2024-04-03,93,C,5000.0,5003.993029460414,404381.19180680154,26632.41082890274,19821.131566777873,0.0,0.0,19821.131566777873,1,S3,0,3,99105657.83388937,51534942.07362247,0.0,2973169.735016681,33113.96083878035,44160050.87260463,0.8837720783224393
2024-04-04,94,A,10000.0,10209.4469317907,232589.7294636496,16523.060027285348,15868.063918957578,4499.8393155543345,3844.843207226564,16523.060027285348,0,S2,1,15,165230600.2728535,82513932.37857941,46138.11848671877,2478459.0040928023,33511.691096976494,79925969.35113394,0.8829766178060469
2024-04-04,94,B,25000.0,24813.650623196227,362579.48722647276,9684.780835030122,10020.510168969055,4718.7832388527,5054.512572791633,9684.780835030122,0,S2,1,15,242119520.87575305,135276887.28108224,60654.150873499595,1452717.1252545184,33511.691096976494,104933171.14021935,0.8829766178060469
2024-04-04,94,C,5000.0,5009.297497124566,164871.97397751384,27437.424002896812,19803.828284753377,0.0,0.0,19803.828284753377,1,S2,1,15,99019141.42376688,51489953.54035878,0.0,2970574.2427130067,33511.691096976494,44360229.975620605,0.8829766178060469
2024-04-05,95,A,9700.0,10129.425602757367,410762.82198273216,16478.09697326919,18112.776115838948,3844.843207226564,5479.522349796323,16478.09697326919,0,S3,0,3,159837540.64071113,94186435.80236253,65754.26819755588,2471714.545990378,33786.37761737476,62669086.82456055,0.8824272447652504
2024-04-05,95,B,25000.0,25671.103497865213,355797.774196211,9539.765568875078,8936.455663956689,5054.512572791633,4451.202667873244,9539.765568875078,0,S3,0,3,238494139.22187695,120642151.4634153,53414.43201447892,1430964.8353312619,33786.37761737476,115978024.33930233,0.8824272447652504
2024-04-05,95,C,5000.0,4873.325487250322,241543.45572933357,23846.093740571385,19790.69083171847,0.0,0.0,19790.69083171847,1,S3,0,3,98953454.15859236,51455796.16246802,0.0,2968603.624757771,33786.37761737476,44253724.53801985,0.8824272447652504
2024-04-06,96,A,10000.0,10364.246441475067,368793.81506317656,15655.868995573384,14216.097583437537,5479.522349796323,4039.750937660474,15655.868995573384,0,S1,0,5,156558689.95573384,73923707.43387519,48477.01125192569,2348380.3493360076,34068.94226272104,79835262.4039448,0.8818621154745578
2024-04-06,96,B,24250.0,25771.37490201234,101745.44860588615,9656.75549121387,9640.364448668875,4451.202667873244,4434.81162532825,9656.75549121387,0,S1,0,5,234176320.66193634,130144920.05702981,53217.739503938996,1448513.3236820805,34068.94226272104,102393855.1508519,0.8818621154745578
2024-04-06,96,C,5000.0,5071.737709460592,132217.97868524527,25659.528484917653,19778.175667419422,0.0,0.0,19778.175667419422,1,S1,0,5,98890878.33709711,51423256.7352905,0.0,2966726.350112913,34068.94226272104,44334608.33074573,0.8818621154745578
2024-04-07,97,A,9700.0,9950.362399321517,359757.04684309626,15597.037926818466,14232.5189475318,4039.750937660474,2675.23195837381,15597.037926818466,0,S1,0,5,151291267.89013913,74009098.52716537,32102.78350048572,2339555.6890227697,34310.72560355441,74516443.11800386,0.8813785487928911
2024-04-07,97,B,25000.0,24674.579415076678,240680.9563401054,9696.608359991056,9010.934370874815,4434.81162532825,3749.137636212008,9696.608359991056,0,S1,0,5,242415208.9997764,121647614.00681,44989.6516345441,1454491.2539986584,34310.72560355441,118993122.40538955,0.8813785487928911
2024-04-07,97,C,5000.0,4968.496247776746,105197.33946871849,23741.35458803935,19766.831755398685,0.0,0.0,19766.831755398685,1,S1,0,5,98834158.77699342,51393762.564036585,0.0,2965024.763309803,34310.72560355441,44335863.38457476,0.8813785487928911
2024-04-08,98,A,10000.0,10087.585359139384,481643.311628003,15784.624342863968,17041.871077167038,2675.23195837381,3932.4786926768793,15784.624342863968,0,S1,0,5,157846243.42863968,88617729.60126859,47189.74431212255,2367693.6514295954,34509.86067308214,66297477.25932829,0.8809802786538355
2024-04-08,98,B,25000.0,24932.142257876225,219969.96233115823,9457.943690513024,10029.027256700341,3749.137636212008,4320.221202399325,9457.943690513024,0,S1,0,5,236448592.2628256,135391867.9654546,51842.6544287919,1418691.5535769537,34509.86067308214,99331710.26636101,0.8809802786538355
2024-04-08,98,C,4850.0,5127.442041431403,488543.6096342033,29436.728715108653,19757.254182695113,0.0,0.0,19757.254182695113,1,S1,0,5,95822682.7860713,51368860.875007294,0.0,2963588.127404267,34509.86067308214,40967180.31335245,0.8809802786538355
2024-04-09,99,A,10000.0,10116.421549840727,480616.877260113,16080.944739490118,16536.55136957418,3932.4786926768793,4388.0853227609405,16080.944739490118,0,S2,0,8,160809447.3949012,85990067.12178573,52657.023873131286,2412141.7109235176,34857.19085869262,71839107.47019999,0.8802856182826148
2024-04-09,99,B,25000.0,25036.295376285794,427924.4432742753,10334.899028183536,9518.974446104798,4320.221202399325,3504.296620320587,10334.899028183536,0,S2,0,8,258372475.70458838,128506155.02241477,42051.55944384704,1550234.8542275303,34857.19085869262,127811252.63436927,0.8802856182826148
2024-04-09,99,C,5000.0,5097.9439466850445,210254.02043334732,26779.261434236643,19741.62864517197,0.0,0.0,19741.62864517197,1,S2,0,8,98708143.22585985,51328234.47744713,0.0,2961244.2967757955,34857.19085869262,44173553.24034489,0.8802856182826148
2024-04-10,100,A,10000.0,9980.420280838543,227669.58870693186,15505.216186770296,14033.77602055399,4388.0853227609405,2916.645156544633,15505.216186770296,0,S3,0,3,155052161.86770296,72975635.30688076,34999.7418785356,2325782.4280155445,35145.40606092722,79452929.39616026,0.8797091878781454
2024-04-10,100,B,25000.0,24706.979367988206,473355.3427379722,10161.625362535971,9738.687137026622,3504.296620320587,3081.3583948112373,10161.625362535971,0,S3,0,3,254040634.06339929,131472276.34985939,36976.30073773485,1524243.8043803957,35145.40606092722,120498636.85962285,0.8797091878781454
2024-04-10,100,C,5000.0,4933.689053125796,140714.395499607,25560.573865092767,19729.324506547986,0.0,0.0,19729.324506547986,1,S3,0,3,98646622.53273992,51296243.717024766,0.0,2959398.6759821977,35145.40606092722,44215120.33817242,0.8797091878781454
2024-04-11,101,A,10000.0,10433.18183150141,240539.87331570563,15444.06028484501,15508.21678913987,2916.645156544633,2980.8016608394937,15444.06028484501,0,S2,0,8,154440602.8484501,80642727.30352733,35769.619930073924,2316609.0427267514,35492.57829321853,71169464.43065701,0.879014843413563
2024-04-11,101,B,25000.0,25004.792085741643,163040.60531539135,8684.907605270586,9198.22941857105,3081.3583948112373,3594.680208111702,8684.907605270586,0,S2,0,8,217122690.13176465,124176097.15070918,43136.162497340425,1302736.140790588,35492.57829321853,91402187.49415894,0.879014843413563
2024-04-11,101,C,5000.0,5017.546125719177,257084.02342436952,23376.373683895985,19713.771987336106,0.0,0.0,19713.771987336106,1,S2,0,8,98568859.93668053,51255807.167073876,0.0,2957065.7981004156,35492.57829321853,44063410.36978865,0.879014843413563
2024-04-12,102,A,10000.0,10058.128304414062,154020.3218719099,14521.933577160331,15553.467025129507,2980.8016608394937,4012.3351088086692,14521.933577160331,0,S1,0,5,145219335.77160332,80878028.53067343,48148.02130570403,2178290.03657405,35813.51553755996,61925035.34564067,0.8783729689248801
2024-04-12,102,B,25000.0,25224.227765067022,269734.5715692046,9857.323504781243,10752.89737717902,3594.680208111702,4490.2540805094795,9857.323504781243,0,S1,0,5,246433087.61953107,145164114.59191677,53883.048966113754,1478598.5257171865,35813.51553755996,99430943.36582424,0.8783729689248801
2024-04-12,102,C,5000.0,5363.001501924786,468955.8295982522,26732.272789300052,19699.976742669398,0.0,0.0,19699.976742669398,1,S1,0,5,98499883.71334699,51219939.530940436,0.0,2954996.5114004095,35813.51553755996,43820178.32587033,0.8783729689248801
2024-04-13,103,A,10000.0,10136.444054255107,127530.96612649829,14961.501630186795,16092.563866620412,4012.3351088086692,5143.397345242287,14961.501630186795,0,S1,0,5,149615016.30186793,83681332.10642615,61720.768142907444,2244225.2445280193,36086.483444429294,63464120.733199924,0.8778270331111413
2024-04-13,103,B,24250.0,25125.52229286551,200684.2566997729,8697.275572841005,8060.595374780427,4490.2540805094795,3853.5738824489017,8697.275572841005,0,S1,0,5,210908932.64139438,108818037.55953576,46242.88658938682,1304591.3359261507,36086.483444429294,100503290.11919889,0.8778270331111413
2024-04-13,103,C,5000.0,5026.563391939464,219804.99610985836,21896.360222181578,19688.33419877066,0.0,0.0,19688.33419877066,1,S1,0,5,98441670.9938533,51189668.91680371,0.0,2953250.129815599,36086.483444429294,44042860.4676797,0.8778270331111413
2024-04-14,104,A,10000.0,9557.612523210779,199160.67593247315,13818.959737901361,13327.941068791006,5143.397345242287,4652.378676131932,13818.959737901361,0,S2,0,8,138189597.3790136,69305293.55771323,55828.54411358318,2072843.9606852042,36402.07795728968,66520068.56261184,0.8771958440854206
2024-04-14,104,B,25000.0,24118.645149047792,205613.48091024562,8326.607229499361,8957.712220013022,3853.5738824489017,4484.678872962562,8326.607229499361,0,S2,0,8,208165180.73748404,120929114.97017579,53816.14647555075,1248991.084424904,36402.07795728968,85691242.97754027,0.8771958440854206
2024-04-14,104,C,5000.0,5082.625414455381,402618.7853607629,22600.584236627466,19674.16595904505,0.0,0.0,19674.16595904505,1,S2,0,8,98370829.79522525,51152831.49351713,0.0,2951124.893856758,36402.07795728968,43827852.54453331,0.8771958440854206
2024-04-15,105,A,10000.0,10100.266219945515,417208.3154406359,14131.72687581453,15450.963045746896,4652.378676131932,5971.614846064298,14131.72687581453,0,S3,0,3,141317268.7581453,80345007.83788386,71659.37815277158,2119759.0313721793,36698.36085936874,58326935.83443648,0.8766032782812625
2024-04-15,105,B,25000.0,24733.45690808275,320933.1000962798,9148.012569175211,9745.771007386786,4484.678872962562,5082.437311174137,9148.012569175211,0,S3,0,3,228700314.22938028,131567908.59972161,60989.247734089644,1372201.8853762816,36698.36085936874,95341583.03559266,0.8766032782812625
2024-04-15,105,C,4850.0,5092.817121065972,325718.48233175464,27050.634869487178,19661.395522022016,0.0,0.0,19661.395522022016,1,S3,0,3,95357768.28180678,51119628.35725724,0.0,2949209.328303302,36698.36085936874,40926513.75305512,0.8766032782812625
2024-04-16,106,A,10000.0,10354.283069727746,100256.9214799495,15883.999483352862,15873.067533692598,5971.614846064298,5960.682896404032,15883.999483352862,0,S2,0,8,158839994.8335286,82539951.1752015,71528.19475684839,2382599.9225029293,36997.015219943605,73708661.60436742,0.8760059695601127
2024-04-16,106,B,24250.0,25457.433021458877,211229.6158880092,10653.235929798082,11657.327527157971,5082.437311174137,6086.528908534025,10653.235929798082,0,S2,0,8,258340971.2976035,157373921.6166326,73038.34690240829,1597985.3894697123,36997.015219943605,99047799.3134908,0.8760059695601127
2024-04-16,106,C,4850.0,5063.829091661142,343771.74739878695,28578.310089196704,19648.8899885136,0.0,0.0,19648.8899885136,1,S2,0,8,95297116.44429097,51087113.97013536,0.0,2947333.49827704,36997.015219943605,40881900.21325984,0.8760059695601127
2024-04-17,107,A,10000.0,10249.345036363196,382050.37839968875,16975.2183896506,15802.04286114077,5960.682896404032,4787.507367894203,16975.2183896506,0,S2,0,8,169752183.89650598,82170622.877932,57450.08841473043,2546282.75844759,37211.91062058377,84558565.8826914,0.8755761787588325
2024-04-17,107,B,25000.0,25152.398681540468,317639.23659292434,9183.959366419214,9130.604490400423,6086.528908534025,6033.174032515233,9183.959366419214,0,S2,0,8,229598984.16048035,123263160.6204057,72398.08839018279,1377593.9049628822,37211.91062058377,104530980.39950807,0.8755761787588325
2024-04-17,107,C,5000.0,5262.097820718819,145778.12758845204,27465.6237624211,19639.45977858608,0.0,0.0,19639.45977858608,1,S2,0,8,98197298.89293039,51062595.424323805,0.0,2945918.966787912,37211.91062058377,44005794.463609636,0.8755761787588325
2024-04-18,108,A,9700.0,10284.757065334721,293163.13294842845,17378.186374516932,16128.521542828212,4787.507367894203,3537.842536205484,17378.186374516932,0,S3,0,3,168568407.83281425,83868312.0227067,42454.11043446581,2606727.9561775397,37589.77022355803,81720160.84032355,0.8748204595528838
2024-04-18,108,B,25000.0,24787.185563442465,228927.88725736874,9887.733862129997,10372.788852461137,6033.174032515233,6518.229022846372,9887.733862129997,0,S3,0,3,247193346.55324993,140032649.50822535,78218.74827415646,1483160.0793194994,37589.77022355803,105332800.55995,0.8748204595528838
2024-04-18,108,C,5000.0,5030.605357689617,416809.2971319092,27328.51262161183,19622.913998767355,0.0,0.0,19622.913998767355,1,S3,0,3,98114569.99383678,51019576.396795124,0.0,2943437.099815103,37589.77022355803,43697157.42987108,0.8748204595528838
2024-04-19,109,A,9700.0,10181.128986774544,275326.52376579517,16161.423180596568,15256.53966801731,3537.842536205484,2632.9590236262266,16161.423180596568,0,S1,0,5,156765804.8517867,79334006.27369002,31595.50828351472,2424213.477089485,37879.11510212464,74662783.95385577,0.8742417697957506
2024-04-19,109,B,24250.0,25292.88803618761,157278.69509724862,9235.885983978787,9524.133561662387,6518.229022846372,6806.476600529972,9235.885983978787,0,S1,0,5,223970235.1114856,128575803.08244222,81677.71920635966,1385382.8975968182,37879.11510212464,93732213.60204081,0.8742417697957506
2024-04-19,109,C,5000.0,4898.785576145484,456103.1734585165,26124.561485865568,19608.87360378194,0.0,0.0,19608.87360378194,1,S1,0,5,98044368.0189097,50983071.369833045,0.0,2941331.040567291,37879.11510212464,43625983.31994871,0.8742417697957506
2024-04-20,110,A,10000.0,10322.098269578282,339543.3480401411,14256.95722984387,15175.468183167282,2632.9590236262266,3551.4699769496383,14256.95722984387,0,S3,0,3,142569572.2984387,78912434.55246986,42617.63972339566,2138543.5844765804,38228.903134281885,61098204.27059443,0.8735421937314362
2024-04-20,110,B,25000.0,25743.525664312936,313751.3773054443,9292.504141191463,8691.20504614407,6806.476600529972,6205.177505482579,9292.504141191463,0,S3,0,3,232312603.52978656,117331268.12294495,74462.13006579096,1393875.6211787194,38228.903134281885,113161017.37515737,0.8735421937314362
2024-04-20,110,C,5000.0,5066.461761394349,240017.2889491915,25877.792744830178,19593.288701804056,0.0,0.0,19593.288701804056,1,S3,0,3,97966443.50902028,50942550.62469055,0.0,2938993.3052706085,38228.903134281885,43806653.38697565,0.8735421937314362
2024-04-21,111,A,10000.0,9840.521914342313,267924.2244223143,15059.709061898979,15288.079324492117,3551.4699769496383,3779.8402395427765,15059.709061898979,0,S2,1,14,150597090.6189898,79498012.487359,45358.08287451332,2258956.3592848466,38373.52643796982,68488465.93861115,0.8732529471240603
2024-04-21,111,B,25000.0,24759.994874072625,218501.8941517222,8490.538729960774,8188.333425286046,6205.177505482579,5902.972200807852,8490.538729960774,0,S2,1,14,212263468.24901935,110542501.24136162,70835.66640969421,1273580.809494116,38373.52643796982,100119675.11116423,0.8732529471240603
2024-04-21,111,C,5000.0,5100.811652243207,121333.856682971,25024.447501631294,19586.8096010726,0.0,0.0,19586.8096010726,1,S2,1,14,97934048.005363,50925704.96278876,0.0,2938021.44016089,38373.52643796982,43910614.21929241,0.8732529471240603
2024-04-22,112,A,10000.0,9957.186230317217,118953.69352703945,14015.811742554466,14532.450876892213,3779.8402395427765,4296.479373880524,14015.811742554466,0,S3,0,3,140158117.42554465,75568744.5598395,51557.752486566285,2102371.76138317,38562.86546914423,62277926.79283923,0.8728742690617114
2024-04-22,112,B,25000.0,25456.051444861703,232510.71736782682,9116.599014224521,9786.847482007643,5902.972200807852,6573.220668590973,9116.599014224521,0,S3,0,3,227914975.35561302,132122441.00710317,78878.64802309168,1367489.852133678,38562.86546914423,94075092.2655161,0.8728742690617114
2024-04-22,112,C,5000.0,5260.475657110304,401744.4274926599,27062.93949293959,19577.824737301242,0.0,0.0,19577.824737301242,1,S3,0,3,97889123.68650621,50902344.31698323,0.0,2936673.7105951863,38562.86546914423,43609798.36596599,0.8728742690617114
2024-04-23,113,A,9700.0,10057.582425631932,329410.34468337934,17829.314333542767,16955.740200804874,4296.479373880524,3422.905241142631,17829.314333542767,0,S2,0,8,172944349.03536484,88169849.04418534,41074.86289371157,2674397.150031415,39039.498030845156,81690578.13554014,0.8719210039383096
2024-04-23,113,B,25000.0,25412.29757344114,276486.2018445524,10242.542444901474,10264.577199317411,6573.220668590973,6595.255423006909,10242.542444901474,0,S2,0,8,256063561.12253684,138571792.19078505,79143.06507608292,1536381.3667352211,39039.498030845156,115560718.80006509,0.8719210039383096
2024-04-23,113,C,5000.0,4964.781462697251,200068.42112201185,25738.219341668504,19556.967802440337,0.0,0.0,19556.967802440337,1,S2,0,8,97784839.01220168,50848116.28634488,0.0,2933545.1703660507,39039.498030845156,43764069.63633789,0.8719210039383096
2024-04-24,114,A,10000.0,9902.170612011618,123365.75182184749,14875.694685715553,15357.81477420356,3422.905241142631,3905.0253296306364,14875.694685715553,0,S3,0,3,148756946.85715553,79860636.82585852,46860.30395556764,2231354.202857333,39353.018354812506,66455376.75430746,0.8712939632903749
2024-04-24,114,B,25000.0,25058.299861468113,484504.20669935184,9719.664172046045,9702.758823718015,6595.255423006909,6578.3500746788795,9719.664172046045,0,S3,0,3,242991604.30115113,130987244.12019321,78940.20089614656,1457949.6258069067,39353.018354812506,109943613.12920068,0.8712939632903749
2024-04-24,114,C,5000.0,5129.653705280476,403208.4332601228,25392.803984134047,19542.942366800944,0.0,0.0,19542.942366800944,1,S3,0,3,97714711.83400472,50811650.153682455,0.0,2931441.3550201417,39353.018354812506,43529058.873687185,0.8712939632903749
2024-04-25,115,A,10000.0,10058.709262641114,411344.1883112867,15792.640719447772,14866.022768456463,3905.0253296306364,2978.4073786393274,15792.640719447772,0,S3,0,3,157926407.19447774,77303318.39597361,35740.88854367193,2368896.107917166,39676.39969168976,77767431.21404032,0.8706472006166205
2024-04-25,115,B,25000.0,25676.496349119712,108057.78859864091,9705.17664467612,10550.853980986794,6578.3500746788795,7424.027410989553,9705.17664467612,0,S3,0,3,242629416.11690298,142436528.74332172,89088.32893187462,1455776.496701418,39676.39969168976,98500288.35965765,0.8706472006166205
2024-04-25,115,C,5000.0,5149.670712725034,155022.53899728454,27325.99993992901,19527.550843906585,0.0,0.0,19527.550843906585,1,S3,0,3,97637754.21953292,50771632.19415712,0.0,2929132.626585988,39676.39969168976,43742290.46010083,0.8706472006166205
2024-04-26,116,A,10000.0,9962.719995890613,349744.8980468908,16054.332742933791,15958.592001406458,2978.4073786393274,2882.6666371119936,16054.332742933791,0,S1,0,5,160543327.42933792,82984678.40731359,34591.99964534392,2408149.911440069,39988.91837195885,74726173.29452007,0.8700221632560823
2024-04-26,116,B,25000.0,24922.321355773125,374236.89297516417,8843.986474397969,9166.897743175152,7424.027410989553,7746.938679766734,8843.986474397969,0,S1,0,5,221099661.85994923,123753119.53286456,92963.26415720081,1326597.9711596954,39988.91837195885,95512755.28042065,0.8700221632560823
2024-04-26,116,C,5000.0,5007.751329065389,343251.56650232116,23797.76445035587,19514.005262710318,0.0,0.0,19514.005262710318,1,S1,0,5,97570026.31355159,50736413.683046825,0.0,2927100.789406548,39988.91837195885,43523271.35622394,0.8700221632560823
2024-04-27,117,A,10000.0,10227.49569496643,237484.03079882782,13851.618000418355,13179.503075691633,2882.6666371119936,2210.5517123852715,13851.618000418355,0,S2,0,8,138516180.00418356,68533415.9935965,26526.620548623257,2077742.7000627532,40109.4432120074,67600901.21596487,0.8697811135759851
2024-04-27,117,B,25000.0,25482.248464635057,248251.30460225316,9446.574758034925,10389.418524558378,7746.938679766734,8689.782446290186,9446.574758034925,0,S2,0,8,236164368.95087314,140257150.0815381,104277.38935548224,1416986.213705239,40109.4432120074,94097594.51846005,0.8697811135759851
